id,study,group,label,route,probe_source,metric,flight_training_pool,concept_displacement,flight_score_delta,projected_component,residual_component,projection_is_not_biological_intervention
GSE234465:GSM7469199|harmonized,GSE234465,YA,1,harmonized,ncbi,raw,YA,-0.003249829083181727,6.346858456654983,0.09527683333588442,6.251581623319099,True
GSE234465:GSM7469200|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,YA,-0.015628628946396533,14.5416805156454,0.458192180967363,14.083488334678037,True
GSE234465:GSM7469201|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,YA,-0.01261387757603373,12.54798716489406,0.36980723624837214,12.178179928645688,True
GSE234465:GSM7469202|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,YA,-0.013564135590594493,10.417294011681511,0.397666416581251,10.01962759510026,True
GSE298393:GSM9013398|harmonized,GSE298393,OS,0,harmonized,ncbi,raw,YA,0.002051477233731186,-1.5543653667272086,-0.060144164350700295,-1.4942212023765082,True
GSE298393:GSM9013399|harmonized,GSE298393,OS,0,harmonized,ncbi,raw,YA,0.005603232128454894,-1.5716754473220897,-0.16427270480403203,-1.4074027425180577,True
GSE298393:GSM9013400|harmonized,GSE298393,OS,0,harmonized,ncbi,raw,YA,0.0023055665643344977,-0.17977099499554045,-0.0675934258917462,-0.11217756910379424,True
GSE298393:GSM9013410|harmonized,GSE298393,OS,1,harmonized,ncbi,raw,YA,-0.015097513158326593,11.780650945069876,0.44262119888591345,11.338029746183963,True
GSE298393:GSM9013411|harmonized,GSE298393,OS,1,harmonized,ncbi,raw,YA,-0.014222573069155491,10.330547574778606,0.41697015111658753,9.91357742366202,True
GSE298393:GSM9013412|harmonized,GSE298393,OS,1,harmonized,ncbi,raw,YA,-0.021206772016826275,11.063182190816038,0.6217293375506018,10.441452853265437,True
GSE200335:GSM6031437|harmonized,GSE200335,AT24,0,harmonized,ncbi,raw,YA,-0.01975718941515208,30.293648380361777,0.5792312133689164,29.71441716699286,True
GSE200335:GSM6031438|harmonized,GSE200335,AT24,1,harmonized,ncbi,raw,YA,-0.010676269509785436,26.8946857351064,0.31300143013580467,26.581684304970594,True
GSE200335:GSM6031439|harmonized,GSE200335,AT7,0,harmonized,ncbi,raw,YA,0.018249204583831544,2.5485536090608045,-0.5350208823732618,3.0835744914340664,True
GSE200335:GSM6031440|harmonized,GSE200335,AT7,1,harmonized,ncbi,raw,YA,0.02979513636281562,-1.3119821071458175,-0.8735186278413866,-0.43846347930443097,True
GSE200335:GSM6031441|harmonized,GSE200335,AT8,0,harmonized,ncbi,raw,YA,0.00986428940869867,19.03903798635328,-0.2891962112202435,19.328234197573522,True
GSE200335:GSM6031442|harmonized,GSE200335,AT8,1,harmonized,ncbi,raw,YA,0.0204550017169331,15.901750359462707,-0.5996893189107093,16.501439678373416,True
GSE200335:GSM6031443|harmonized,GSE200335,AT10,0,harmonized,ncbi,raw,YA,0.019403256696976536,-3.431175585850178,-0.5688547942592956,-2.862320791590882,True
GSE200335:GSM6031444|harmonized,GSE200335,AT10,1,harmonized,ncbi,raw,YA,0.03537578148137082,-7.753955458087717,-1.0371291381968224,-6.716826319890894,True
GSE200335:GSM6031445|harmonized,GSE200335,AT18,0,harmonized,ncbi,raw,YA,0.016328482015948817,13.716053371027309,-0.4787101166989424,14.19476348772625,True
GSE200335:GSM6031446|harmonized,GSE200335,AT18,1,harmonized,ncbi,raw,YA,0.04232830054243247,6.223862287585934,-1.2409595498555175,7.464821837441452,True
GSE200335:GSM6031447|harmonized,GSE200335,AT21,0,harmonized,ncbi,raw,YA,0.015117071636461208,16.417521542401357,-0.4431946043831991,16.860716146784554,True
GSE200335:GSM6031448|harmonized,GSE200335,AT21,1,harmonized,ncbi,raw,YA,0.008057702688647425,20.044440718871268,-0.23623162218264845,20.280672341053915,True
GSE200335:GSM6031449|harmonized,GSE200335,AT22,0,harmonized,ncbi,raw,YA,0.022522064649685605,0.7761659563096575,-0.6602904168447055,1.436456373154363,True
GSE200335:GSM6031450|harmonized,GSE200335,AT22,1,harmonized,ncbi,raw,YA,0.03645435928485809,-1.9714710446723174,-1.068750332725007,-0.9027207119473104,True
GSE234465:GSM7469191|original,GSE234465,YA,0,original,ncbi,raw,OS,-0.05811840918399139,33.99431153545548,2.0468867926406116,31.947424742814867,True
GSE234465:GSM7469192|original,GSE234465,YA,0,original,ncbi,raw,OS,-0.05144585996183784,35.90867387060085,1.81188461230164,34.09678925829921,True
GSE234465:GSM7469193|original,GSE234465,YA,0,original,ncbi,raw,OS,-0.053096864950113065,33.18846267478615,1.8700317700186682,31.318430904767485,True
GSE234465:GSM7469194|original,GSE234465,OS,0,original,ncbi,raw,OS,-0.05916998186694695,40.14532830396739,2.083922394035501,38.061405909931885,True
GSE234465:GSM7469195|original,GSE234465,OS,0,original,ncbi,raw,OS,-0.060465165677036685,39.927977934150334,2.129537796661574,37.79844013748876,True
GSE234465:GSM7469196|original,GSE234465,OS,0,original,ncbi,raw,OS,-0.06070907735214295,40.650494500989865,2.138128182966975,38.51236631802289,True
GSE234465:GSM7469197|original,GSE234465,YA,1,original,ncbi,raw,OS,-0.05183292623718014,30.011262143567194,1.8255167962860044,28.18574534728119,True
GSE234465:GSM7469198|original,GSE234465,YA,1,original,ncbi,raw,OS,-0.055149318265374975,33.76705732498957,1.9423176367949087,31.824739688194665,True
GSE234465:GSM7469199|original,GSE234465,YA,1,original,ncbi,raw,OS,-0.03067186800366331,22.718516930998277,1.0802401924588076,21.63827673853947,True
GSE234465:GSM7469200|original,GSE234465,OS,1,original,ncbi,raw,OS,-0.04620412334882173,32.28587712645728,1.6272745791929093,30.65860254726437,True
GSE234465:GSM7469201|original,GSE234465,OS,1,original,ncbi,raw,OS,-0.040313254708069485,28.104752264439732,1.419802602804783,26.68494966163495,True
GSE234465:GSM7469202|original,GSE234465,OS,1,original,ncbi,raw,OS,-0.04234781904732929,26.36635846220951,1.4914584332598873,24.874900028949625,True
GSE298393:GSM9013395|original,GSE298393,YA,0,original,ncbi,raw,OS,-0.006927946761222997,5.698449270527352,0.24399709016073184,5.45445218036662,True
GSE298393:GSM9013396|original,GSE298393,YA,0,original,ncbi,raw,OS,-0.00015704949394788003,5.5169763923390605,0.005531165416711949,5.511445226922349,True
GSE298393:GSM9013397|original,GSE298393,YA,0,original,ncbi,raw,OS,-0.002875279671349832,2.453489198391219,0.10126519405928827,2.3522240043319305,True
GSE298393:GSM9013404|original,GSE298393,YA,1,original,ncbi,raw,OS,-0.01690892137392736,14.270063455519889,0.5955195320043946,13.674543923515495,True
GSE298393:GSM9013405|original,GSE298393,YA,1,original,ncbi,raw,OS,-0.016794313259908256,12.753670722505122,0.5914831201650325,12.16218760234009,True
GSE298393:GSM9013406|original,GSE298393,YA,1,original,ncbi,raw,OS,-0.01753970142481274,16.89911822443636,0.6177351324199354,16.281383092016426,True
GSE234465:GSM7469191|harmonized,GSE234465,YA,0,harmonized,ncbi,raw,OS,-0.036574414202207806,22.83005886766733,1.2881234436762152,21.541935423991113,True
GSE234465:GSM7469192|harmonized,GSE234465,YA,0,harmonized,ncbi,raw,OS,-0.026796010633563447,23.366199313566483,0.9437354021108736,22.42246391145561,True
GSE234465:GSM7469193|harmonized,GSE234465,YA,0,harmonized,ncbi,raw,OS,-0.028828516006322462,20.458531485519675,1.0153187173096911,19.443212768209985,True
GSE234465:GSM7469194|harmonized,GSE234465,OS,0,harmonized,ncbi,raw,OS,-0.03275136669606984,26.149666749107322,1.1534785771386964,24.996188171968626,True
GSE234465:GSM7469195|harmonized,GSE234465,OS,0,harmonized,ncbi,raw,OS,-0.03242981198133543,25.51963294338716,1.1421536611965293,24.377479282190627,True
GSE234465:GSM7469196|harmonized,GSE234465,OS,0,harmonized,ncbi,raw,OS,-0.027770778656723637,24.660788003642086,0.9780660009780665,23.68272200266402,True
GSE234465:GSM7469197|harmonized,GSE234465,YA,1,harmonized,ncbi,raw,OS,-0.026901162756315496,17.06478386853074,0.9474387810281785,16.11734508750256,True
GSE234465:GSM7469198|harmonized,GSE234465,YA,1,harmonized,ncbi,raw,OS,-0.029965683769741312,20.112405532075318,1.0553689132568964,19.057036618818422,True
GSE234465:GSM7469199|harmonized,GSE234465,YA,1,harmonized,ncbi,raw,OS,-0.00656992105868859,9.631563534955248,0.23138769337522222,9.400175841580026,True
GSE234465:GSM7469200|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,OS,-0.018948720921903396,17.71857668970298,0.6673597425849777,17.051216947118004,True
GSE234465:GSM7469201|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,OS,-0.015933969551540594,14.939440102416196,0.5611824598662594,14.378257642549936,True
GSE234465:GSM7469202|harmonized,GSE234465,OS,1,harmonized,ncbi,raw,OS,-0.01688422756610136,12.842258269277883,0.5946498346088751,12.247608434669008,True
GSE298393:GSM9013395|harmonized,GSE298393,YA,0,harmonized,ncbi,raw,OS,-0.006927946761222997,5.698449270527352,0.24399709016073184,5.45445218036662,True
GSE298393:GSM9013396|harmonized,GSE298393,YA,0,harmonized,ncbi,raw,OS,-0.00015704949394788003,5.5169763923390605,0.005531165416711949,5.511445226922349,True
GSE298393:GSM9013397|harmonized,GSE298393,YA,0,harmonized,ncbi,raw,OS,-0.002875279671349832,2.453489198391219,0.10126519405928827,2.3522240043319305,True
GSE298393:GSM9013404|harmonized,GSE298393,YA,1,harmonized,ncbi,raw,OS,-0.01690892137392736,14.270063455519889,0.5955195320043946,13.674543923515495,True
GSE298393:GSM9013405|harmonized,GSE298393,YA,1,harmonized,ncbi,raw,OS,-0.016794313259908256,12.753670722505122,0.5914831201650325,12.16218760234009,True
GSE298393:GSM9013406|harmonized,GSE298393,YA,1,harmonized,ncbi,raw,OS,-0.01753970142481274,16.89911822443636,0.6177351324199354,16.281383092016426,True
GSE200335:GSM6031437|harmonized,GSE200335,AT24,0,harmonized,ncbi,raw,OS,-0.02307728139065894,36.923843743348016,0.8127645465836664,36.11107919676435,True
GSE200335:GSM6031438|harmonized,GSE200335,AT24,1,harmonized,ncbi,raw,OS,-0.013996361485292298,34.33372683775576,0.492941356646077,33.840785481109684,True
GSE200335:GSM6031439|harmonized,GSE200335,AT7,0,harmonized,ncbi,raw,OS,0.014929112608324673,9.411371688209135,-0.5257921517962231,9.937163840005358,True
GSE200335:GSM6031440|harmonized,GSE200335,AT7,1,harmonized,ncbi,raw,OS,0.026475044387308758,8.161636994801583,-0.9324312115873119,9.094068206388895,True
GSE200335:GSM6031441|harmonized,GSE200335,AT8,0,harmonized,ncbi,raw,OS,0.006544197433191804,26.165329361308622,-0.2304817265735241,26.395811087882144,True
GSE200335:GSM6031442|harmonized,GSE200335,AT8,1,harmonized,ncbi,raw,OS,0.017134909741426233,23.20507037570752,-0.603478672855264,23.808549048562785,True
GSE200335:GSM6031443|harmonized,GSE200335,AT10,0,harmonized,ncbi,raw,OS,0.016083164721469673,7.0608041541846465,-0.5664370018804225,7.627241156065069,True
GSE200335:GSM6031444|harmonized,GSE200335,AT10,1,harmonized,ncbi,raw,OS,0.03205568950586396,3.6075216747420003,-1.1289773481379899,4.73649902287999,True
GSE200335:GSM6031445|harmonized,GSE200335,AT18,0,harmonized,ncbi,raw,OS,0.013008390040441953,20.168427175532955,-0.45814574316725415,20.62657291870021,True
GSE200335:GSM6031446|harmonized,GSE200335,AT18,1,harmonized,ncbi,raw,OS,0.03900820856692561,13.16793512353507,-1.3738398562740368,14.541774979809107,True
GSE200335:GSM6031447|harmonized,GSE200335,AT21,0,harmonized,ncbi,raw,OS,0.011796979660954342,24.042534350334385,-0.41548077795131105,24.458015128285698,True
GSE200335:GSM6031448|harmonized,GSE200335,AT21,1,harmonized,ncbi,raw,OS,0.004737610713140561,28.1133254236762,-0.16685509692290754,28.28018052059911,True
GSE200335:GSM6031449|harmonized,GSE200335,AT22,0,harmonized,ncbi,raw,OS,0.019201972674178745,9.539942222980638,-0.6762790794048211,10.21622130238546,True
GSE200335:GSM6031450|harmonized,GSE200335,AT22,1,harmonized,ncbi,raw,OS,0.03313426730935121,7.659065446489889,-1.1669640496288058,8.826029496118695,True
GSE234465:GSM7469191|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,YA,-15.468104728057654,35.80742390266062,2.653435299633637,33.15398860302698,True
GSE234465:GSM7469192|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,YA,-13.58462188717563,38.89725192118915,2.3303381947126143,36.566913726476535,True
GSE234465:GSM7469193|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,YA,-14.050656600760462,35.75232488358043,2.410282892632689,33.34204199094774,True
GSE234465:GSM7469194|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,YA,-15.764935675023354,42.19520982934491,2.7043543829052803,39.49085544643963,True
GSE234465:GSM7469195|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,YA,-16.130531551632693,42.45711893728458,2.7670695649816004,39.69004937230298,True
GSE234465:GSM7469196|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,YA,-16.19938131796011,41.9373317042015,2.77888021687183,39.15845148732967,True
GSE234465:GSM7469197|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,YA,-13.69388038248517,32.769705040025805,2.349080655624023,30.420624384401783,True
GSE234465:GSM7469198|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,YA,-14.630009479593113,35.53186246684568,2.509666456855037,33.022196009990644,True
GSE234465:GSM7469199|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,YA,-7.720677525411206,24.82595267957709,1.3244232983407438,23.501529381236345,True
GSE234465:GSM7469200|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,YA,-12.105019318750887,34.60839091225338,2.0765236677547407,32.531867244498635,True
GSE234465:GSM7469201|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,YA,-10.442184076425637,31.31759973229237,1.791276974185533,29.526322758106836,True
GSE234465:GSM7469202|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,YA,-11.016487374023422,29.56555678051615,1.8897943212899782,27.67576245922617,True
GSE298393:GSM9013398|original,GSE298393,OS,0,original,ncbi,probe_training_scaled,YA,0.5790773570263359,-1.5543653667272086,-0.09933630055950465,-1.4550290661677039,True
GSE298393:GSM9013399|original,GSE298393,OS,0,original,ncbi,probe_training_scaled,YA,1.5816431196018224,-1.5716754473220897,-0.27131880464718944,-1.3003566426749003,True
GSE298393:GSM9013400|original,GSE298393,OS,0,original,ncbi,probe_training_scaled,YA,0.6508000042948828,-0.17977099499554045,-0.11163977324677758,-0.06813122174876286,True
GSE298393:GSM9013410|original,GSE298393,OS,1,original,ncbi,probe_training_scaled,YA,-4.261625658644611,11.780650945069876,0.731049353186789,11.049601591883087,True
GSE298393:GSM9013411|original,GSE298393,OS,1,original,ncbi,probe_training_scaled,YA,-4.014653386146082,10.330547574778606,0.6886831449538153,9.64186442982479,True
GSE298393:GSM9013412|original,GSE298393,OS,1,original,ncbi,probe_training_scaled,YA,-5.986106639959409,11.063182190816038,1.0268709027440195,10.036311288072019,True
GSE234465:GSM7469191|harmonized,GSE234465,YA,0,harmonized,ncbi,probe_training_scaled,YA,-9.386809031127383,18.48463729207826,1.6102354407346227,16.874401851343638,True
GSE234465:GSM7469192|harmonized,GSE234465,YA,0,harmonized,ncbi,probe_training_scaled,YA,-6.626626270449746,20.171721512594807,1.1367471563336713,19.034974356261134,True
GSE234465:GSM7469193|harmonized,GSE234465,YA,0,harmonized,ncbi,probe_training_scaled,YA,-7.2003483766699805,17.396270186552247,1.235164804493472,16.161105382058775,True
GSE234465:GSM7469194|harmonized,GSE234465,OS,0,harmonized,ncbi,probe_training_scaled,YA,-8.307664593529111,22.848842898613476,1.4251164494639896,21.423726449149488,True
GSE234465:GSM7469195|harmonized,GSE234465,OS,0,harmonized,ncbi,probe_training_scaled,YA,-8.216898266081696,22.780443646819215,1.409546178800499,21.370897468018715,True
GSE234465:GSM7469196|harmonized,GSE234465,OS,0,harmonized,ncbi,probe_training_scaled,YA,-6.901777308581788,20.847741836352245,1.183947216725432,19.663794619626813,True
GSE234465:GSM7469197|harmonized,GSE234465,YA,1,harmonized,ncbi,probe_training_scaled,YA,-6.656307912696497,14.415001119170766,1.1418388155041554,13.273162303666611,True
GSE234465:GSM7469198|harmonized,GSE234465,YA,1,harmonized,ncbi,probe_training_scaled,YA,-7.521340533984082,17.021948326306646,1.290228558980331,15.731719767326314,True
GSE234465:GSM7469199|harmonized,GSE234465,YA,1,harmonized,ncbi,probe_training_scaled,YA,-0.9173401514446384,6.346858456654983,0.1573627010165791,6.189495755638404,True
GSE234465:GSM7469200|harmonized,GSE234465,OS,1,harmonized,ncbi,probe_training_scaled,YA,-4.411545492885775,14.5416805156454,0.7567669564280672,13.784913559217333,True
GSE234465:GSM7469201|harmonized,GSE234465,OS,1,harmonized,ncbi,probe_training_scaled,YA,-3.560561515614901,12.54798716489406,0.6107871506010925,11.937200014292968,True
GSE234465:GSM7469202|harmonized,GSE234465,OS,1,harmonized,ncbi,probe_training_scaled,YA,-3.828794031441613,10.417294011681511,0.6568003912997485,9.760493620381762,True
GSE298393:GSM9013398|harmonized,GSE298393,OS,0,harmonized,ncbi,probe_training_scaled,YA,0.5790773570263359,-1.5543653667272086,-0.09933630055950465,-1.4550290661677039,True
GSE298393:GSM9013399|harmonized,GSE298393,OS,0,harmonized,ncbi,probe_training_scaled,YA,1.5816431196018224,-1.5716754473220897,-0.27131880464718944,-1.3003566426749003,True
GSE298393:GSM9013400|harmonized,GSE298393,OS,0,harmonized,ncbi,probe_training_scaled,YA,0.6508000042948828,-0.17977099499554045,-0.11163977324677758,-0.06813122174876286,True
GSE298393:GSM9013410|harmonized,GSE298393,OS,1,harmonized,ncbi,probe_training_scaled,YA,-4.261625658644611,11.780650945069876,0.731049353186789,11.049601591883087,True
GSE298393:GSM9013411|harmonized,GSE298393,OS,1,harmonized,ncbi,probe_training_scaled,YA,-4.014653386146082,10.330547574778606,0.6886831449538153,9.64186442982479,True
GSE298393:GSM9013412|harmonized,GSE298393,OS,1,harmonized,ncbi,probe_training_scaled,YA,-5.986106639959409,11.063182190816038,1.0268709027440195,10.036311288072019,True
GSE200335:GSM6031437|harmonized,GSE200335,AT24,0,harmonized,ncbi,probe_training_scaled,YA,-5.576928098776123,30.293648380361777,0.9566794472220692,29.33696893313971,True
GSE200335:GSM6031438|harmonized,GSE200335,AT24,1,harmonized,ncbi,probe_training_scaled,YA,-3.013626390278289,26.8946857351064,0.5169646045495861,26.377721130556814,True
GSE200335:GSM6031439|harmonized,GSE200335,AT7,0,harmonized,ncbi,probe_training_scaled,YA,5.151264164417626,2.5485536090608045,-0.883660048332235,3.4322136573930395,True
GSE200335:GSM6031440|harmonized,GSE200335,AT7,1,harmonized,ncbi,probe_training_scaled,YA,8.410373039255168,-1.3119821071458175,-1.4427352993652112,0.13075319221939363,True
GSE200335:GSM6031441|harmonized,GSE200335,AT8,0,harmonized,ncbi,probe_training_scaled,YA,2.784426044710665,19.03903798635328,-0.4776470347303048,19.516685021083582,True
GSE200335:GSM6031442|harmonized,GSE200335,AT8,1,harmonized,ncbi,probe_training_scaled,YA,5.773901916848121,15.901750359462707,-0.9904688022312711,16.892219161693976,True
GSE200335:GSM6031443|harmonized,GSE200335,AT10,0,harmonized,ncbi,probe_training_scaled,YA,5.477022323739335,-3.431175585850178,-0.9395413740850923,-2.4916342117650854,True
GSE200335:GSM6031444|harmonized,GSE200335,AT10,1,harmonized,ncbi,probe_training_scaled,YA,9.985640447842128,-7.753955458087717,-1.7129603994529525,-6.040995058634764,True
GSE200335:GSM6031445|harmonized,GSE200335,AT18,0,harmonized,ncbi,probe_training_scaled,YA,4.6090953653189235,13.716053371027309,-0.7906551291659603,14.50670850019327,True
GSE200335:GSM6031446|harmonized,GSE200335,AT18,1,harmonized,ncbi,probe_training_scaled,YA,11.948151313844923,6.223862287585934,-2.049614158870593,8.273476446456527,True
GSE200335:GSM6031447|harmonized,GSE200335,AT21,0,harmonized,ncbi,probe_training_scaled,YA,4.267146495843985,16.417521542401357,-0.7319964106683546,17.14951795306971,True
GSE200335:GSM6031448|harmonized,GSE200335,AT21,1,harmonized,ncbi,probe_training_scaled,YA,2.2744747540578176,20.044440718871268,-0.39016878322496273,20.43460950209623,True
GSE200335:GSM6031449|harmonized,GSE200335,AT22,0,harmonized,ncbi,probe_training_scaled,YA,6.357378701393456,0.7761659563096575,-1.0905597910012788,1.8667257473109362,True
GSE200335:GSM6031450|harmonized,GSE200335,AT22,1,harmonized,ncbi,probe_training_scaled,YA,10.290094220723972,-1.9714710446723174,-1.7651871203262581,-0.20628392434605924,True
GSE234465:GSM7469191|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,OS,-16.405278221698666,33.99431153545548,3.540816659161196,30.453494876294286,True
GSE234465:GSM7469192|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,OS,-14.521795380816645,35.90867387060085,3.134297042113898,32.77437682848695,True
GSE234465:GSM7469193|original,GSE234465,YA,0,original,ncbi,probe_training_scaled,OS,-14.987830094401478,33.18846267478615,3.2348831739251835,29.953579500860968,True
GSE234465:GSM7469194|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,OS,-16.70210916866437,40.14532830396739,3.6048828668638246,36.540445437103564,True
GSE234465:GSM7469195|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,OS,-17.06770504527371,39.927977934150334,3.6837908837182285,36.2441870504321,True
GSE234465:GSM7469196|original,GSE234465,OS,0,original,ncbi,probe_training_scaled,OS,-17.136554811601123,40.650494500989865,3.6986510035099807,36.951843497479885,True
GSE234465:GSM7469197|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,OS,-14.631053876126185,30.011262143567194,3.157878739121341,26.853383404445854,True
GSE234465:GSM7469198|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,OS,-15.567182973234127,33.76705732498957,3.3599272175056423,30.40713010748393,True
GSE234465:GSM7469199|original,GSE234465,YA,1,original,ncbi,probe_training_scaled,OS,-8.657851019052224,22.718516930998277,1.8686585321209885,20.849858398877288,True
GSE234465:GSM7469200|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,OS,-13.042192812391903,32.28587712645728,2.8149485158398004,29.470928610617477,True
GSE234465:GSM7469201|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,OS,-11.379357570066652,28.104752264439732,2.4560521504201622,25.64870011401957,True
GSE234465:GSM7469202|original,GSE234465,OS,1,original,ncbi,probe_training_scaled,OS,-11.953660867664437,26.36635846220951,2.5800063227337904,23.78635213947572,True
GSE298393:GSM9013395|original,GSE298393,YA,0,original,ncbi,probe_training_scaled,OS,-1.955574760540512,5.698449270527352,0.422079503729382,5.27636976679797,True
GSE298393:GSM9013396|original,GSE298393,YA,0,original,ncbi,probe_training_scaled,OS,-0.04433088721742956,5.5169763923390605,0.009568112277867706,5.507408280061193,True
GSE298393:GSM9013397|original,GSE298393,YA,0,original,ncbi,probe_training_scaled,OS,-0.8116148331651366,2.453489198391219,0.17517406795895768,2.278315130432261,True
GSE298393:GSM9013404|original,GSE298393,YA,1,original,ncbi,probe_training_scaled,OS,-4.772937929011894,14.270063455519889,1.0301622382627138,13.239901217257176,True
GSE298393:GSM9013405|original,GSE298393,YA,1,original,ncbi,probe_training_scaled,OS,-4.740587112405828,12.753670722505122,1.023179832427943,11.73049089007718,True
GSE298393:GSM9013406|original,GSE298393,YA,1,original,ncbi,probe_training_scaled,OS,-4.950990328875623,16.89911822443636,1.0685919981924934,15.830526226243867,True
