id,biological_id,sample,study,group,condition,label,route,donor,source,original_index,catalog
GSE298393:GSM9013410|original,GSE298393:GSM9013410,GSM9013410,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,21,absent
GSE298393:GSM9013411|original,GSE298393:GSM9013411,GSM9013411,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,22,absent
GSE298393:GSM9013412|original,GSE298393:GSM9013412,GSM9013412,GSE298393,OS,flight,1,original,OS,prior_audited_flight_inputs,23,absent
GSE234465:GSM7469191|harmonized,GSE234465:GSM7469191,GSM7469191,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,0,unseen
GSE234465:GSM7469192|harmonized,GSE234465:GSM7469192,GSM7469192,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,1,unseen
GSE234465:GSM7469193|harmonized,GSE234465:GSM7469193,GSM7469193,GSE234465,YA,control,0,harmonized,YA,prior_audited_flight_inputs,2,unseen
GSE234465:GSM7469194|harmonized,GSE234465:GSM7469194,GSM7469194,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,3,unseen
GSE234465:GSM7469195|harmonized,GSE234465:GSM7469195,GSM7469195,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,4,unseen
GSE234465:GSM7469196|harmonized,GSE234465:GSM7469196,GSM7469196,GSE234465,OS,control,0,harmonized,OS,prior_audited_flight_inputs,5,unseen
GSE234465:GSM7469197|harmonized,GSE234465:GSM7469197,GSM7469197,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,6,unseen
GSE234465:GSM7469198|harmonized,GSE234465:GSM7469198,GSM7469198,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,7,unseen
GSE234465:GSM7469199|harmonized,GSE234465:GSM7469199,GSM7469199,GSE234465,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,8,unseen
GSE234465:GSM7469200|harmonized,GSE234465:GSM7469200,GSM7469200,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,9,unseen
GSE234465:GSM7469201|harmonized,GSE234465:GSM7469201,GSM7469201,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,10,unseen
GSE234465:GSM7469202|harmonized,GSE234465:GSM7469202,GSM7469202,GSE234465,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,11,unseen
GSE298393:GSM9013395|harmonized,GSE298393:GSM9013395,GSM9013395,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,12,absent
GSE298393:GSM9013396|harmonized,GSE298393:GSM9013396,GSM9013396,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,13,absent
GSE298393:GSM9013397|harmonized,GSE298393:GSM9013397,GSM9013397,GSE298393,YA,control,0,harmonized,YA,prior_audited_flight_inputs,14,absent
GSE298393:GSM9013398|harmonized,GSE298393:GSM9013398,GSM9013398,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,15,absent
GSE298393:GSM9013399|harmonized,GSE298393:GSM9013399,GSM9013399,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,16,absent
GSE298393:GSM9013400|harmonized,GSE298393:GSM9013400,GSM9013400,GSE298393,OS,control,0,harmonized,OS,prior_audited_flight_inputs,17,absent
GSE298393:GSM9013404|harmonized,GSE298393:GSM9013404,GSM9013404,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,18,absent
GSE298393:GSM9013405|harmonized,GSE298393:GSM9013405,GSM9013405,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,19,absent
GSE298393:GSM9013406|harmonized,GSE298393:GSM9013406,GSM9013406,GSE298393,YA,flight,1,harmonized,YA,prior_audited_flight_inputs,20,absent
GSE298393:GSM9013410|harmonized,GSE298393:GSM9013410,GSM9013410,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,21,absent
GSE298393:GSM9013411|harmonized,GSE298393:GSM9013411,GSM9013411,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,22,absent
GSE298393:GSM9013412|harmonized,GSE298393:GSM9013412,GSM9013412,GSE298393,OS,flight,1,harmonized,OS,prior_audited_flight_inputs,23,absent
GSE200335:GSM6031437|harmonized,GSE200335:GSM6031437,GSM6031437,GSE200335,AT24,control,0,harmonized,AT24,NCBI_counts,-1,train
GSE200335:GSM6031437|wider_gene_mask,GSE200335:GSM6031437,GSM6031437,GSE200335,AT24,control,0,wider_gene_mask,AT24,NCBI_counts,-1,train
GSE200335:GSM6031438|harmonized,GSE200335:GSM6031438,GSM6031438,GSE200335,AT24,EPS,1,harmonized,AT24,NCBI_counts,-1,train
GSE200335:GSM6031438|wider_gene_mask,GSE200335:GSM6031438,GSM6031438,GSE200335,AT24,EPS,1,wider_gene_mask,AT24,NCBI_counts,-1,train
GSE200335:GSM6031439|harmonized,GSE200335:GSM6031439,GSM6031439,GSE200335,AT7,control,0,harmonized,AT7,NCBI_counts,-1,train
GSE200335:GSM6031439|wider_gene_mask,GSE200335:GSM6031439,GSM6031439,GSE200335,AT7,control,0,wider_gene_mask,AT7,NCBI_counts,-1,train
GSE200335:GSM6031440|harmonized,GSE200335:GSM6031440,GSM6031440,GSE200335,AT7,EPS,1,harmonized,AT7,NCBI_counts,-1,train
GSE200335:GSM6031440|wider_gene_mask,GSE200335:GSM6031440,GSM6031440,GSE200335,AT7,EPS,1,wider_gene_mask,AT7,NCBI_counts,-1,train
GSE200335:GSM6031441|harmonized,GSE200335:GSM6031441,GSM6031441,GSE200335,AT8,control,0,harmonized,AT8,NCBI_counts,-1,train
GSE200335:GSM6031441|wider_gene_mask,GSE200335:GSM6031441,GSM6031441,GSE200335,AT8,control,0,wider_gene_mask,AT8,NCBI_counts,-1,train
GSE200335:GSM6031442|harmonized,GSE200335:GSM6031442,GSM6031442,GSE200335,AT8,EPS,1,harmonized,AT8,NCBI_counts,-1,train
GSE200335:GSM6031442|wider_gene_mask,GSE200335:GSM6031442,GSM6031442,GSE200335,AT8,EPS,1,wider_gene_mask,AT8,NCBI_counts,-1,train
GSE200335:GSM6031443|harmonized,GSE200335:GSM6031443,GSM6031443,GSE200335,AT10,control,0,harmonized,AT10,NCBI_counts,-1,train
GSE200335:GSM6031443|wider_gene_mask,GSE200335:GSM6031443,GSM6031443,GSE200335,AT10,control,0,wider_gene_mask,AT10,NCBI_counts,-1,train
GSE200335:GSM6031444|harmonized,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,harmonized,AT10,NCBI_counts,-1,train
GSE200335:GSM6031444|wider_gene_mask,GSE200335:GSM6031444,GSM6031444,GSE200335,AT10,EPS,1,wider_gene_mask,AT10,NCBI_counts,-1,train
GSE200335:GSM6031445|harmonized,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,harmonized,AT18,NCBI_counts,-1,val
GSE200335:GSM6031445|wider_gene_mask,GSE200335:GSM6031445,GSM6031445,GSE200335,AT18,control,0,wider_gene_mask,AT18,NCBI_counts,-1,val
GSE200335:GSM6031446|harmonized,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,harmonized,AT18,NCBI_counts,-1,train
GSE200335:GSM6031446|wider_gene_mask,GSE200335:GSM6031446,GSM6031446,GSE200335,AT18,EPS,1,wider_gene_mask,AT18,NCBI_counts,-1,train
GSE200335:GSM6031447|harmonized,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,harmonized,AT21,NCBI_counts,-1,train
GSE200335:GSM6031447|wider_gene_mask,GSE200335:GSM6031447,GSM6031447,GSE200335,AT21,control,0,wider_gene_mask,AT21,NCBI_counts,-1,train
GSE200335:GSM6031448|harmonized,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,harmonized,AT21,NCBI_counts,-1,train
GSE200335:GSM6031448|wider_gene_mask,GSE200335:GSM6031448,GSM6031448,GSE200335,AT21,EPS,1,wider_gene_mask,AT21,NCBI_counts,-1,train
GSE200335:GSM6031449|harmonized,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,harmonized,AT22,NCBI_counts,-1,train
GSE200335:GSM6031449|wider_gene_mask,GSE200335:GSM6031449,GSM6031449,GSE200335,AT22,control,0,wider_gene_mask,AT22,NCBI_counts,-1,train
GSE200335:GSM6031450|harmonized,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,harmonized,AT22,NCBI_counts,-1,train
GSE200335:GSM6031450|wider_gene_mask,GSE200335:GSM6031450,GSM6031450,GSE200335,AT22,EPS,1,wider_gene_mask,AT22,NCBI_counts,-1,train
